"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   , "Norm2(dU[Rho])" , "Norm2(dU[RhoU])", "Norm2(dU[RhoV])", "Norm2(dU[RhoE])"
          0,           0,        1050,      -10.97004934,      -8.412498281,       -8.58132869,      -5.400393103,                 0,                 0,                 0,                 0
          0,           0,        1051,      -10.97586375,      -8.419423148,       -8.58285487,      -5.406742532,                 0,                 0,                 0,                 0
          0,           0,        1052,      -10.98109374,       -8.42451351,      -8.585530257,      -5.411853601,                 0,                 0,                 0,                 0
          0,           0,        1053,      -10.98586831,      -8.428641438,      -8.589533387,       -5.41612338,                 0,                 0,                 0,                 0
          0,           0,        1054,       -10.9904984,      -8.432326825,      -8.594157485,      -5.419974675,                 0,                 0,                 0,                 0
          0,           0,        1055,      -10.99556705,      -8.437927489,      -8.599305235,      -5.425157618,                 0,                 0,                 0,                 0
          0,           0,        1056,      -11.00143483,      -8.445289326,      -8.603591196,       -5.43144694,                 0,                 0,                 0,                 0
          0,           0,        1057,      -11.00792546,      -8.454505757,      -8.607486479,      -5.439341165,                 0,                 0,                 0,                 0
          0,           0,        1058,       -11.0143818,      -8.463720449,      -8.611636188,       -5.44734728,                 0,                 0,                 0,                 0
          0,           0,        1059,      -11.02023963,       -8.47110589,      -8.616476573,      -5.454271817,                 0,                 0,                 0,                 0
          0,           0,        1060,      -11.02522069,      -8.474909913,      -8.622124929,      -5.458836385,                 0,                 0,                 0,                 0
          0,           0,        1061,       -11.0294963,      -8.477808266,       -8.62818114,      -5.462283316,                 0,                 0,                 0,                 0
          0,           0,        1062,      -11.03394047,      -8.481614136,      -8.634201583,      -5.466248603,                 0,                 0,                 0,                 0
          0,           0,        1063,      -11.03890725,      -8.487203108,      -8.639532314,      -5.471342254,                 0,                 0,                 0,                 0
          0,           0,        1064,       -11.0444882,      -8.494396664,      -8.643636841,      -5.477464711,                 0,                 0,                 0,                 0
          0,           0,        1065,      -11.05038447,      -8.501902712,      -8.647614848,      -5.484103945,                 0,                 0,                 0,                 0
          0,           0,        1066,      -11.05626894,      -8.508866205,      -8.651865239,      -5.490596927,                 0,                 0,                 0,                 0
          0,           0,        1067,      -11.06196074,      -8.514610455,      -8.656463796,      -5.496196185,                 0,                 0,                 0,                 0
          0,           0,        1068,      -11.06758238,      -8.520322678,      -8.661420716,      -5.501624824,                 0,                 0,                 0,                 0
          0,           0,        1069,      -11.07334837,      -8.526704616,      -8.667133749,      -5.507681181,                 0,                 0,                 0,                 0
          0,           0,        1070,      -11.07896997,      -8.533015737,      -8.673305397,      -5.513569444,                 0,                 0,                 0,                 0
          0,           0,        1071,      -11.08454638,       -8.53898364,      -8.680309131,      -5.519389636,                 0,                 0,                 0,                 0
          0,           0,        1072,      -11.09000996,      -8.544707098,      -8.687436209,      -5.524849955,                 0,                 0,                 0,                 0
          0,           0,        1073,      -11.09539382,      -8.551029429,      -8.694645306,      -5.530280132,                 0,                 0,                 0,                 0
          0,           0,        1074,      -11.10090923,      -8.558252614,      -8.702335519,      -5.536453409,                 0,                 0,                 0,                 0
          0,           0,        1075,      -11.10657424,      -8.565457607,      -8.710008357,      -5.542765264,                 0,                 0,                 0,                 0
          0,           0,        1076,       -11.1124695,      -8.573218351,      -8.717375382,      -5.549447134,                 0,                 0,                 0,                 0
          0,           0,        1077,      -11.11862259,      -8.581171907,       -8.72443816,      -5.556420841,                 0,                 0,                 0,                 0
          0,           0,        1078,      -11.12519196,      -8.588990672,      -8.731503651,      -5.563677528,                 0,                 0,                 0,                 0
          0,           0,        1079,      -11.13191419,      -8.596571961,      -8.738358182,      -5.570890764,                 0,                 0,                 0,                 0
          0,           0,        1080,      -11.13872102,      -8.603050936,      -8.745015956,       -5.57740391,                 0,                 0,                 0,                 0
          0,           0,        1081,      -11.14562792,      -8.610532587,      -8.752090758,        -5.5843137,                 0,                 0,                 0,                 0
          0,           0,        1082,      -11.15262907,      -8.618632222,      -8.759584462,      -5.591591401,                 0,                 0,                 0,                 0
          0,           0,        1083,      -11.15965871,      -8.625933707,      -8.767316222,      -5.598406316,                 0,                 0,                 0,                 0
          0,           0,        1084,      -11.16692666,      -8.634940375,      -8.775640521,      -5.606326728,                 0,                 0,                 0,                 0
          0,           0,        1085,      -11.17467888,      -8.643841542,      -8.783912099,      -5.614308166,                 0,                 0,                 0,                 0
          0,           0,        1086,      -11.18308804,      -8.653960045,      -8.791827904,      -5.623233855,                 0,                 0,                 0,                 0
          0,           0,        1087,      -11.19184315,      -8.664850789,      -8.799836558,      -5.632779844,                 0,                 0,                 0,                 0
          0,           0,        1088,      -11.20044435,      -8.674511075,      -8.808285556,        -5.6415453,                 0,                 0,                 0,                 0
          0,           0,        1089,      -11.20858252,      -8.682657986,      -8.818175122,      -5.649618882,                 0,                 0,                 0,                 0
          0,           0,        1090,      -11.21632215,      -8.689672821,      -8.829447381,      -5.657106713,                 0,                 0,                 0,                 0
          0,           0,        1091,       -11.2242877,      -8.695944732,      -8.841263009,      -5.664099038,                 0,                 0,                 0,                 0
          0,           0,        1092,       -11.2330603,      -8.705644216,      -8.853257191,      -5.673214266,                 0,                 0,                 0,                 0
          0,           0,        1093,      -11.24301347,       -8.71925694,      -8.865562415,      -5.685264109,                 0,                 0,                 0,                 0
          0,           0,        1094,      -11.25363383,      -8.732984518,      -8.877300896,      -5.697637623,                 0,                 0,                 0,                 0
          0,           0,        1095,      -11.26454655,      -8.746180497,      -8.889809249,      -5.709926945,                 0,                 0,                 0,                 0
          0,           0,        1096,      -11.27536548,       -8.75907603,      -8.903705874,      -5.722292656,                 0,                 0,                 0,                 0
          0,           0,        1097,      -11.28573783,      -8.768905167,      -8.918606791,      -5.732620343,                 0,                 0,                 0,                 0
          0,           0,        1098,      -11.29597003,      -8.777615557,      -8.933862255,      -5.741981041,                 0,                 0,                 0,                 0
          0,           0,        1099,       -11.3067582,      -8.786348003,      -8.948777161,      -5.751203747,                 0,                 0,                 0,                 0
          0,           0,        1100,      -11.31867439,      -8.798369784,      -8.963031123,      -5.762464555,                 0,                 0,                 0,                 0
          0,           0,        1101,      -11.33195165,      -8.813655694,      -8.976924467,      -5.775920077,                 0,                 0,                 0,                 0
          0,           0,        1102,      -11.34643336,      -8.831781184,      -8.991349069,      -5.791715196,                 0,                 0,                 0,                 0
          0,           0,        1103,      -11.36187322,      -8.850504558,      -9.006373015,      -5.808525706,                 0,                 0,                 0,                 0
          0,           0,        1104,      -11.37798627,      -8.870796496,      -9.022403988,        -5.8266174,                 0,                 0,                 0,                 0
          0,           0,        1105,      -11.39485434,      -8.891018951,      -9.038839908,      -5.845004501,                 0,                 0,                 0,                 0
          0,           0,        1106,      -11.41240237,      -8.912342302,      -9.055586904,      -5.864219412,                 0,                 0,                 0,                 0
          0,           0,        1107,      -11.43016706,      -8.933738065,      -9.072376414,      -5.883312304,                 0,                 0,                 0,                 0
          0,           0,        1108,      -11.44788886,      -8.953553376,      -9.089182594,      -5.901646986,                 0,                 0,                 0,                 0
          0,           0,        1109,      -11.46506047,      -8.972010737,       -9.10624076,      -5.919064405,                 0,                 0,                 0,                 0
          0,           0,        1110,      -11.48141397,      -8.988869294,       -9.12373955,      -5.935245615,                 0,                 0,                 0,                 0
          0,           0,        1111,      -11.49734718,      -9.005239386,      -9.142234807,      -5.951271166,                 0,                 0,                 0,                 0
          0,           0,        1112,      -11.51319756,      -9.020951252,      -9.161541641,      -5.966837205,                 0,                 0,                 0,                 0
          0,           0,        1113,      -11.52942807,      -9.037573355,      -9.181536933,      -5.983167869,                 0,                 0,                 0,                 0
          0,           0,        1114,      -11.54642721,      -9.057245588,      -9.202262431,      -6.001698614,                 0,                 0,                 0,                 0
          0,           0,        1115,      -11.56409336,      -9.078892997,      -9.223305425,      -6.021622294,                 0,                 0,                 0,                 0
          0,           0,        1116,      -11.58228375,      -9.100049914,       -9.24352361,      -6.041738084,                 0,                 0,                 0,                 0
          0,           0,        1117,      -11.60032925,      -9.120711338,      -9.262701459,      -6.061492497,                 0,                 0,                 0,                 0
          0,           0,        1118,      -11.61793478,      -9.138667894,      -9.280348864,      -6.079650879,                 0,                 0,                 0,                 0
          0,           0,        1119,      -11.63481808,      -9.153616377,      -9.295531715,      -6.095404181,                 0,                 0,                 0,                 0
          0,           0,        1120,       -11.6510461,      -9.165510589,      -9.307983645,       -6.10886584,                 0,                 0,                 0,                 0
          0,           0,        1121,      -11.66659429,      -9.176603097,      -9.318115218,      -6.121030144,                 0,                 0,                 0,                 0
          0,           0,        1122,      -11.68130407,      -9.187111504,      -9.326559094,      -6.132363913,                 0,                 0,                 0,                 0
          0,           0,        1123,      -11.69506136,      -9.196261155,      -9.334241132,      -6.142665992,                 0,                 0,                 0,                 0
          0,           0,        1124,       -11.7075645,      -9.203837326,      -9.341978053,       -6.15182161,                 0,                 0,                 0,                 0
          0,           0,        1125,      -11.71876353,      -9.209552256,      -9.350557657,       -6.15960516,                 0,                 0,                 0,                 0
          0,           0,        1126,       -11.7291236,      -9.215278293,       -9.36027052,      -6.167198418,                 0,                 0,                 0,                 0
          0,           0,        1127,      -11.73926385,      -9.221952276,      -9.371049665,      -6.175605951,                 0,                 0,                 0,                 0
          0,           0,        1128,      -11.75002184,      -9.232902722,      -9.382750219,      -6.187009183,                 0,                 0,                 0,                 0
          0,           0,        1129,      -11.76156987,      -9.245681667,      -9.394442009,      -6.200058285,                 0,                 0,                 0,                 0
          0,           0,        1130,      -11.77348957,      -9.260162088,      -9.405494267,      -6.214372028,                 0,                 0,                 0,                 0
          0,           0,        1131,      -11.78507909,      -9.273669418,       -9.41590132,      -6.227888488,                 0,                 0,                 0,                 0
          0,           0,        1132,       -11.7956069,      -9.284589869,       -9.42599416,      -6.239623196,                 0,                 0,                 0,                 0
          0,           0,        1133,       -11.8047387,      -9.292163429,      -9.436047086,      -6.248607878,                 0,                 0,                 0,                 0
          0,           0,        1134,      -11.81268056,      -9.296271888,      -9.445532306,      -6.254642428,                 0,                 0,                 0,                 0
          0,           0,        1135,      -11.81989614,      -9.299654091,      -9.454487188,      -6.259743037,                 0,                 0,                 0,                 0
          0,           0,        1136,      -11.82707492,      -9.303721441,      -9.462144248,      -6.265149074,                 0,                 0,                 0,                 0
          0,           0,        1137,      -11.83450627,      -9.309014114,       -9.46826322,      -6.271443349,                 0,                 0,                 0,                 0
          0,           0,        1138,      -11.84219559,      -9.314392369,      -9.473148094,      -6.278133502,                 0,                 0,                 0,                 0
          0,           0,        1139,      -11.84983531,      -9.318697612,       -9.47707107,      -6.284283203,                 0,                 0,                 0,                 0
          0,           0,        1140,      -11.85730688,      -9.323025189,      -9.481330481,      -6.290603525,                 0,                 0,                 0,                 0
          0,           0,        1141,      -11.86480159,      -9.327399726,      -9.485167136,      -6.296665045,                 0,                 0,                 0,                 0
          0,           0,        1142,      -11.87252307,      -9.332545265,      -9.489042334,      -6.303088084,                 0,                 0,                 0,                 0
          0,           0,        1143,       -11.8804036,      -9.338689543,      -9.492585804,      -6.310097689,                 0,                 0,                 0,                 0
          0,           0,        1144,      -11.88842633,      -9.345451031,      -9.495690393,      -6.317492688,                 0,                 0,                 0,                 0
          0,           0,        1145,      -11.89632576,      -9.351535021,      -9.498463467,      -6.324334744,                 0,                 0,                 0,                 0
          0,           0,        1146,      -11.90383196,      -9.356356075,      -9.501146308,       -6.33020015,                 0,                 0,                 0,                 0
          0,           0,        1147,      -11.91074768,      -9.358526378,      -9.503880851,      -6.334199058,                 0,                 0,                 0,                 0
          0,           0,        1148,      -11.91719315,      -9.358534441,      -9.506590865,      -6.336621078,                 0,                 0,                 0,                 0
          0,           0,        1149,      -11.92379186,      -9.359075777,      -9.509620216,      -6.339265712,                 0,                 0,                 0,                 0
          0,           0,        1150,       -11.9310715,      -9.361289191,      -9.512192404,      -6.343195902,                 0,                 0,                 0,                 0
          0,           0,        1151,      -11.93954341,      -9.367517629,      -9.514226609,      -6.349791183,                 0,                 0,                 0,                 0
          0,           0,        1152,      -11.94910174,      -9.376807411,      -9.515797878,      -6.358966143,                 0,                 0,                 0,                 0
          0,           0,        1153,      -11.95906281,      -9.386794281,      -9.517003796,       -6.36915793,                 0,                 0,                 0,                 0
          0,           0,        1154,      -11.96846541,      -9.394406979,      -9.518890348,      -6.378186435,                 0,                 0,                 0,                 0
          0,           0,        1155,        -11.976726,      -9.398765875,      -9.521477655,      -6.385203959,                 0,                 0,                 0,                 0
          0,           0,        1156,      -11.98386578,      -9.400387797,      -9.524466716,      -6.389777367,                 0,                 0,                 0,                 0
          0,           0,        1157,      -11.99090345,      -9.402461276,      -9.526948324,      -6.394136606,                 0,                 0,                 0,                 0
          0,           0,        1158,      -11.99866036,      -9.407361901,      -9.528835526,      -6.400378874,                 0,                 0,                 0,                 0
          0,           0,        1159,      -12.00708316,      -9.414325875,      -9.530062853,      -6.408268537,                 0,                 0,                 0,                 0
          0,           0,        1160,      -12.01538998,      -9.419986122,      -9.531265795,      -6.415788078,                 0,                 0,                 0,                 0
          0,           0,        1161,      -12.02290727,      -9.424118976,      -9.532844219,      -6.422193906,                 0,                 0,                 0,                 0
          0,           0,        1162,      -12.02931114,      -9.426815039,      -9.534785452,      -6.427076376,                 0,                 0,                 0,                 0
          0,           0,        1163,      -12.03517147,      -9.429989381,      -9.536902979,      -6.431781346,                 0,                 0,                 0,                 0
          0,           0,        1164,      -12.04080735,      -9.433573468,       -9.53876734,      -6.436383523,                 0,                 0,                 0,                 0
          0,           0,        1165,      -12.04645906,       -9.43860416,      -9.540648222,      -6.442109101,                 0,                 0,                 0,                 0
          0,           0,        1166,       -12.0517876,      -9.442944509,      -9.542717446,      -6.447271401,                 0,                 0,                 0,                 0
          0,           0,        1167,      -12.05656658,      -9.445398419,      -9.545215219,      -6.451395641,                 0,                 0,                 0,                 0
          0,           0,        1168,      -12.06066279,      -9.445865708,      -9.548337277,      -6.453734695,                 0,                 0,                 0,                 0
          0,           0,        1169,      -12.06457407,      -9.446106434,      -9.552248965,      -6.455823855,                 0,                 0,                 0,                 0
          0,           0,        1170,      -12.06894682,      -9.447672356,      -9.556234839,      -6.458755401,                 0,                 0,                 0,                 0
          0,           0,        1171,      -12.07406996,      -9.451723478,      -9.560137252,      -6.463386073,                 0,                 0,                 0,                 0
          0,           0,        1172,      -12.08011409,      -9.459429063,      -9.563910507,      -6.470780433,                 0,                 0,                 0,                 0
          0,           0,        1173,      -12.08646124,      -9.468154668,      -9.567383119,      -6.479321149,                 0,                 0,                 0,                 0
          0,           0,        1174,      -12.09188224,      -9.474419067,      -9.570661507,       -6.48601721,                 0,                 0,                 0,                 0
          0,           0,        1175,      -12.09604666,      -9.478534807,      -9.574277911,      -6.490765593,                 0,                 0,                 0,                 0
          0,           0,        1176,      -12.09900566,      -9.480606711,      -9.577783138,      -6.493551356,                 0,                 0,                 0,                 0
          0,           0,        1177,      -12.10175499,      -9.481667252,      -9.580547138,      -6.495352536,                 0,                 0,                 0,                 0
          0,           0,        1178,      -12.10500431,      -9.483918559,      -9.581949557,      -6.497453077,                 0,                 0,                 0,                 0
          0,           0,        1179,      -12.10923781,       -9.48775674,      -9.581790287,      -6.500511188,                 0,                 0,                 0,                 0
          0,           0,        1180,      -12.11403383,      -9.492747048,      -9.581164224,      -6.504660465,                 0,                 0,                 0,                 0
          0,           0,        1181,      -12.11822771,      -9.496563442,      -9.580944705,      -6.508185769,                 0,                 0,                 0,                 0
          0,           0,        1182,       -12.1212408,      -9.497535855,       -9.58223891,      -6.510008841,                 0,                 0,                 0,                 0
          0,           0,        1183,      -12.12286661,      -9.496234468,      -9.584947166,       -6.50961532,                 0,                 0,                 0,                 0
          0,           0,        1184,      -12.12421206,      -9.495207064,      -9.588959811,      -6.509469516,                 0,                 0,                 0,                 0
          0,           0,        1185,      -12.12628958,      -9.497318724,      -9.593509511,      -6.511440247,                 0,                 0,                 0,                 0
          0,           0,        1186,      -12.12950216,      -9.502432604,      -9.598000356,       -6.51602869,                 0,                 0,                 0,                 0
          0,           0,        1187,      -12.13344961,       -9.50841428,      -9.602344787,      -6.521649954,                 0,                 0,                 0,                 0
          0,           0,        1188,      -12.13761829,       -9.51444572,       -9.60683665,      -6.527684558,                 0,                 0,                 0,                 0
          0,           0,        1189,      -12.14165453,      -9.520184131,      -9.611258106,         -6.533006,                 0,                 0,                 0,                 0
          0,           0,        1190,      -12.14559943,      -9.525148927,      -9.615638527,      -6.537869922,                 0,                 0,                 0,                 0
          0,           0,        1191,      -12.14955933,        -9.5289909,      -9.619594324,       -6.54167985,                 0,                 0,                 0,                 0
          0,           0,        1192,      -12.15363634,      -9.532769163,      -9.622955768,      -6.545146733,                 0,                 0,                 0,                 0
          0,           0,        1193,      -12.15795236,      -9.536948264,      -9.626091054,      -6.548990449,                 0,                 0,                 0,                 0
          0,           0,        1194,      -12.16195094,      -9.540631901,      -9.629295992,      -6.552482621,                 0,                 0,                 0,                 0
          0,           0,        1195,      -12.16564781,      -9.543667708,       -9.63277387,      -6.555742651,                 0,                 0,                 0,                 0
          0,           0,        1196,      -12.16901524,       -9.54660511,      -9.636433925,      -6.558809626,                 0,                 0,                 0,                 0
          0,           0,        1197,      -12.17239287,      -9.550114087,      -9.640431209,      -6.562390098,                 0,                 0,                 0,                 0
          0,           0,        1198,      -12.17597257,      -9.554357693,      -9.644401549,      -6.566286464,                 0,                 0,                 0,                 0
          0,           0,        1199,      -12.17981166,      -9.559272164,      -9.648918172,      -6.571167655,                 0,                 0,                 0,                 0
          0,           0,        1200,      -12.18352606,      -9.564547505,      -9.654077261,      -6.576210686,                 0,                 0,                 0,                 0
          0,           0,        1201,      -12.18726204,      -9.569766672,      -9.660082538,      -6.581448699,                 0,                 0,                 0,                 0
          0,           0,        1202,      -12.19089443,      -9.574742417,      -9.666265964,      -6.586094745,                 0,                 0,                 0,                 0
          0,           0,        1203,      -12.19494966,      -9.580378886,      -9.672301241,      -6.590966923,                 0,                 0,                 0,                 0
          0,           0,        1204,      -12.19959776,       -9.58602964,      -9.677892693,      -6.596092371,                 0,                 0,                 0,                 0
          0,           0,        1205,      -12.20476988,      -9.591501947,      -9.682257542,      -6.600904316,                 0,                 0,                 0,                 0
          0,           0,        1206,      -12.21049292,      -9.597387238,      -9.686189949,      -6.606350552,                 0,                 0,                 0,                 0
          0,           0,        1207,      -12.21617463,      -9.603096432,      -9.690004411,      -6.611650748,                 0,                 0,                 0,                 0
          0,           0,        1208,       -12.2215803,      -9.607849167,      -9.694381117,      -6.616416115,                 0,                 0,                 0,                 0
          0,           0,        1209,      -12.22642793,      -9.611224006,      -9.699493502,      -6.620352439,                 0,                 0,                 0,                 0
          0,           0,        1210,      -12.23088098,      -9.614813226,      -9.705386697,      -6.624289093,                 0,                 0,                 0,                 0
          0,           0,        1211,      -12.23566334,      -9.620247617,      -9.711851721,      -6.629458414,                 0,                 0,                 0,                 0
          0,           0,        1212,      -12.24105258,      -9.626806572,      -9.718132854,      -6.635844315,                 0,                 0,                 0,                 0
          0,           0,        1213,      -12.24674904,      -9.633448308,      -9.723878722,      -6.642098585,                 0,                 0,                 0,                 0
          0,           0,        1214,      -12.25263415,      -9.639591618,      -9.729002715,        -6.6480581,                 0,                 0,                 0,                 0
          0,           0,        1215,      -12.25868108,      -9.645199397,      -9.733822067,      -6.653571741,                 0,                 0,                 0,                 0
          0,           0,        1216,      -12.26471083,       -9.64999963,      -9.738121911,      -6.658304766,                 0,                 0,                 0,                 0
          0,           0,        1217,      -12.27077219,      -9.654840965,      -9.742810614,       -6.66300907,                 0,                 0,                 0,                 0
          0,           0,        1218,      -12.27707952,      -9.660876238,       -9.74857924,      -6.668821668,                 0,                 0,                 0,                 0
          0,           0,        1219,      -12.28372896,      -9.669242844,      -9.755694369,      -6.676321769,                 0,                 0,                 0,                 0
          0,           0,        1220,      -12.29067215,      -9.678752352,      -9.764276586,      -6.685069956,                 0,                 0,                 0,                 0
          0,           0,        1221,      -12.29746738,       -9.68856049,      -9.774335241,      -6.694078422,                 0,                 0,                 0,                 0
          0,           0,        1222,      -12.30401998,      -9.697818695,      -9.785533899,      -6.702983025,                 0,                 0,                 0,                 0
          0,           0,        1223,      -12.31035027,       -9.70686453,      -9.797482751,      -6.711558547,                 0,                 0,                 0,                 0
          0,           0,        1224,      -12.31711235,      -9.716160336,      -9.809094054,       -6.72041663,                 0,                 0,                 0,                 0
          0,           0,        1225,      -12.32447492,      -9.724584736,      -9.819397318,      -6.728616962,                 0,                 0,                 0,                 0
          0,           0,        1226,      -12.33263733,      -9.734471586,      -9.828166266,       -6.73744037,                 0,                 0,                 0,                 0
          0,           0,        1227,      -12.34144413,      -9.743945884,       -9.83551775,      -6.746213058,                 0,                 0,                 0,                 0
          0,           0,        1228,      -12.35012479,      -9.751240694,      -9.842023191,      -6.753352249,                 0,                 0,                 0,                 0
          0,           0,        1229,      -12.35826331,      -9.755740612,      -9.848807016,      -6.758708515,                 0,                 0,                 0,                 0
          0,           0,        1230,      -12.36580136,      -9.759929792,      -9.855909135,      -6.763317346,                 0,                 0,                 0,                 0
          0,           0,        1231,      -12.37355983,      -9.766590173,      -9.863633055,      -6.769812173,                 0,                 0,                 0,                 0
          0,           0,        1232,      -12.38188865,      -9.774374107,      -9.871331326,      -6.777254805,                 0,                 0,                 0,                 0
          0,           0,        1233,      -12.39080525,      -9.783983418,      -9.879264778,      -6.786281474,                 0,                 0,                 0,                 0
          0,           0,        1234,      -12.40017648,      -9.794583482,      -9.887774148,      -6.796382173,                 0,                 0,                 0,                 0
          0,           0,        1235,      -12.40912414,       -9.80542101,      -9.897028644,      -6.806713774,                 0,                 0,                 0,                 0
          0,           0,        1236,      -12.41778302,      -9.814087713,      -9.906976678,      -6.815880923,                 0,                 0,                 0,                 0
          0,           0,        1237,      -12.42621759,      -9.823459364,      -9.917102196,      -6.824813436,                 0,                 0,                 0,                 0
          0,           0,        1238,      -12.43536093,      -9.834922013,      -9.927275964,      -6.835119146,                 0,                 0,                 0,                 0
          0,           0,        1239,      -12.44454791,      -9.846115007,      -9.937283779,      -6.845360946,                 0,                 0,                 0,                 0
          0,           0,        1240,      -12.45341681,      -9.856505216,      -9.947369576,      -6.855051038,                 0,                 0,                 0,                 0
          0,           0,        1241,      -12.46181145,      -9.865540297,      -9.957877177,      -6.863888566,                 0,                 0,                 0,                 0
          0,           0,        1242,        -12.469889,      -9.873768764,      -9.968948925,      -6.872156128,                 0,                 0,                 0,                 0
          0,           0,        1243,      -12.47789515,      -9.881283726,      -9.979947098,      -6.879866257,                 0,                 0,                 0,                 0
          0,           0,        1244,      -12.48627708,      -9.891004129,      -9.990715077,      -6.888695888,                 0,                 0,                 0,                 0
          0,           0,        1245,      -12.49558371,      -9.902512316,      -10.00126014,      -6.899414904,                 0,                 0,                 0,                 0
          0,           0,        1246,      -12.50529131,       -9.91454099,      -10.01150123,      -6.910729117,                 0,                 0,                 0,                 0
          0,           0,        1247,      -12.51481257,      -9.926405726,      -10.02195468,      -6.921993992,                 0,                 0,                 0,                 0
          0,           0,        1248,      -12.52353928,      -9.935167535,       -10.0325398,      -6.930951335,                 0,                 0,                 0,                 0
          0,           0,        1249,       -12.5321959,      -9.943857877,      -10.04399681,      -6.939704762,                 0,                 0,                 0,                 0
          0,           0,        1250,       -12.5407757,      -9.951769059,       -10.0549489,      -6.947240312,                 0,                 0,                 0,                 0
          0,           0,        1251,      -12.55008415,      -9.961958372,      -10.06513375,      -6.956195172,                 0,                 0,                 0,                 0
          0,           0,        1252,      -12.56033515,       -9.97421206,      -10.07472565,      -6.966890055,                 0,                 0,                 0,                 0
          0,           0,        1253,      -12.57111993,      -9.988265623,      -10.08392086,      -6.979250916,                 0,                 0,                 0,                 0
          0,           0,        1254,      -12.58182569,      -10.00193821,      -10.09377308,      -6.991886746,                 0,                 0,                 0,                 0
          0,           0,        1255,      -12.59165366,      -10.01387953,      -10.10504018,      -7.003138482,                 0,                 0,                 0,                 0
          0,           0,        1256,      -12.60056983,      -10.02411277,      -10.11765041,      -7.013138433,                 0,                 0,                 0,                 0
          0,           0,        1257,      -12.60896484,      -10.03343478,      -10.13125191,      -7.022543318,                 0,                 0,                 0,                 0
          0,           0,        1258,      -12.61739108,      -10.04350796,      -10.14493279,      -7.032129615,                 0,                 0,                 0,                 0
          0,           0,        1259,      -12.62640624,      -10.05341105,      -10.15755363,      -7.042095675,                 0,                 0,                 0,                 0
          0,           0,        1260,      -12.63648368,      -10.06550268,      -10.16913766,      -7.053063547,                 0,                 0,                 0,                 0
          0,           0,        1261,      -12.64742056,      -10.07933513,      -10.17945292,      -7.065397308,                 0,                 0,                 0,                 0
          0,           0,        1262,      -12.65869455,      -10.09266996,      -10.18932945,      -7.077864311,                 0,                 0,                 0,                 0
          0,           0,        1263,      -12.66952237,       -10.1039191,      -10.19955165,      -7.088796551,                 0,                 0,                 0,                 0
          0,           0,        1264,      -12.67982629,      -10.11395672,      -10.21069308,      -7.098502093,                 0,                 0,                 0,                 0
          0,           0,        1265,       -12.6895868,      -10.12263498,      -10.22282471,      -7.107263403,                 0,                 0,                 0,                 0
          0,           0,        1266,      -12.69920091,      -10.13225465,      -10.23559434,      -7.116673397,                 0,                 0,                 0,                 0
          0,           0,        1267,      -12.70947577,      -10.14367124,      -10.24831044,      -7.127104772,                 0,                 0,                 0,                 0
          0,           0,        1268,      -12.72041019,      -10.15724226,      -10.26032475,      -7.139094373,                 0,                 0,                 0,                 0
          0,           0,        1269,      -12.73214874,      -10.17263891,      -10.27194756,      -7.152630386,                 0,                 0,                 0,                 0
          0,           0,        1270,      -12.74395157,       -10.1885873,      -10.28386159,      -7.166550989,                 0,                 0,                 0,                 0
          0,           0,        1271,      -12.75504261,      -10.20204485,      -10.29662971,      -7.178972714,                 0,                 0,                 0,                 0
          0,           0,        1272,      -12.76545448,      -10.21282147,      -10.30995396,      -7.189438508,                 0,                 0,                 0,                 0
          0,           0,        1273,      -12.77538846,      -10.22223296,      -10.32360415,      -7.199247254,                 0,                 0,                 0,                 0
          0,           0,        1274,      -12.78562097,      -10.23272193,      -10.33659426,      -7.210191407,                 0,                 0,                 0,                 0
          0,           0,        1275,      -12.79679196,      -10.24495188,      -10.34905844,      -7.221689099,                 0,                 0,                 0,                 0
          0,           0,        1276,      -12.80818169,      -10.25663312,      -10.36034748,      -7.233550039,                 0,                 0,                 0,                 0
          0,           0,        1277,      -12.81975478,      -10.26779274,      -10.37092438,      -7.244908417,                 0,                 0,                 0,                 0
          0,           0,        1278,      -12.83113569,      -10.27838635,      -10.38149373,      -7.255278666,                 0,                 0,                 0,                 0
          0,           0,        1279,      -12.84247342,      -10.29059406,      -10.39223664,      -7.266421548,                 0,                 0,                 0,                 0
          0,           0,        1280,      -12.85313062,      -10.30169962,      -10.40341311,      -7.277113016,                 0,                 0,                 0,                 0
          0,           0,        1281,      -12.86373561,      -10.31392266,      -10.41590933,      -7.287530654,                 0,                 0,                 0,                 0
          0,           0,        1282,      -12.87403949,      -10.32442379,      -10.42855905,      -7.298345498,                 0,                 0,                 0,                 0
          0,           0,        1283,      -12.88402524,      -10.33316643,      -10.44168174,      -7.308380502,                 0,                 0,                 0,                 0
          0,           0,        1284,      -12.89430054,      -10.34179717,      -10.45554069,      -7.318192198,                 0,                 0,                 0,                 0
          0,           0,        1285,      -12.90525421,      -10.35266463,      -10.46970808,      -7.329551824,                 0,                 0,                 0,                 0
          0,           0,        1286,      -12.91732096,      -10.36697267,      -10.48279715,      -7.342606524,                 0,                 0,                 0,                 0
